video_id,category,video_duration,channel_id,country,dialect,gender,transcript_duration
zvA4n_YZN3A,['Film & Animation'],241,UC3bZNgVPRAxTfGk4jNrIeug,IT,MSA,Female,106.8622222222222
gBm4J3UI-Bs,['Education'],559,UCZG2krSzfl3r6ZiOQfl-xnA,PS,MSA,Male,463.0488888888889
W_AkMBTe1o4,['Science & Technology'],60,UCjbEAXhy8db1GD4UmqTiX-Q,EG,MSA,Male,47.111111111111114
F7ypKQT8vbs,['Entertainment'],331,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,262.4355555555556
IDtezvOvLEQ,['Education'],55,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,37.066666666666656
j_SjvydSbIE,['Education'],26,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,5.8844444444444415
89H1HkUxF38,['Education'],2272,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2002.4000000000021
ckvd2h43K1w,['Entertainment'],422,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,342.9688888888889
nBcGPoEHdTw,['People & Blogs'],267,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,195.5555555555556
YJuU952hNk4,['People & Blogs'],423,UCu1AOFVJx5nvhGbo8EmAKHg,TR,MSA,Male,297.74222222222215
xkn-eXFXyMQ,['Education'],120,UCv9oAJoQVl2KeIz5bB2aYHw,KW,MSA,Male,87.87111111111109
bIoajL5YpSU,['Nonprofits & Activism'],92,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,65.80444444444444
L62SVjBZ6ro,['Education'],294,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,224.99555555555543
V7MRcOBvYP4,['Education'],56,UCWIdqSQekeGmUWlSFeCiEnA,FR,MSA,Female,26.862222222222233
6lORTxVe9UI,['People & Blogs'],193,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,152.96000000000004
6v-V15RaVoo,['People & Blogs'],466,UCjhHkZdisyyY4BEes2TiBUw,EG,MSA,Female,389.8799999999998
kdxv8NDH4Jw,['Nonprofits & Activism'],1172,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,989.5573333333333
su5Ky1LaBtg,['People & Blogs'],644,UCjhHkZdisyyY4BEes2TiBUw,EG,MSA,Female,529.8515555555557
a7f_zoA-7QA,['Education'],60,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,45.77777777777778
dPnYALglKbo,['Entertainment'],461,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,378.31111111111113
s0jVUhk9ifQ,['People & Blogs'],506,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,90.63733333333334
H-Ub6gEXU10,['Travel & Events'],556,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Male,431.8088888888889
vdne8dbIIOA,['Education'],41,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,8.071111111111113
djfG5REpsJE,['People & Blogs'],807,UC3KGR_wGSNuOozXe7qxEV-A,ES,MSA,Male,684.5155555555557
2yDMgOJfQSw,['Education'],113,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,94.94744444444444
qzhYXzOjye4,['Education'],4397,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,3883.210666666667
biQPZ5xWZsQ,['People & Blogs'],278,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,190.23999999999995
Tx7vcshGHgU,['Entertainment'],431,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,249.81333333333333
y8f0CHoFrHI,['People & Blogs'],160,UCQ2uKU4G9cIAD8REDoauxNw,UNK,MSA,Male,93.4577777777778
mASNWgGOKgE,['People & Blogs'],515,UCWg4b0qHPGP4C8HN2GlA5LA,KW,MSA,Male,383.55911111111124
fl0qHYW2NNA,['News & Politics'],102,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,MSA,Male,79.79377777777778
3M348IYIjXM,['Education'],120,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,95.39555555555555
-8a-o9I5XEs,['Entertainment'],353,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,219.21777777777768
aoPKcxkMlYc,['Nonprofits & Activism'],110,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,81.01333333333334
IRT4WQrwo2E,['Entertainment'],538,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,446.3288888888888
dudhi2OQZ6A,['Howto & Style'],816,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,15.68
QLeEszRTXlk,['Education'],133,UC1M2LA5PSBQPg11C2fVKtOA,SA,MSA,Male,117.47555555555556
rHVWAmgA3AY,['People & Blogs'],913,UCLFxhG3-8bloS720P9YXKcQ,UNK,MSA,Male,793.4862222222223
mC2zW6GNVKE,['Entertainment'],340,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,251.20977777777787
o8dzHXgwqYI,['People & Blogs'],313,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,248.32
WjsSPxLFpK4,['Education'],422,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,295.82222222222225
9CK7iSS2GSQ,['People & Blogs'],319,UCh9K5zWLXzXLHEN0AgLQxfw,ES,MSA,Male,255.18222222222226
5abkO43fs6M,['People & Blogs'],218,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,173.32266666666663
RSR3BTWt3pE,['Entertainment'],870,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,536.4453333333332
w5MZ5MNEE6w,['Education'],98,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,77.04888888888887
_U4PfUziV_c,['Education'],489,UCRatOGQRhaijTIYYu0h8QnQ,YE,Yemen,Male,360.0302222222223
2cVC1eFTBQQ,['Entertainment'],253,UCAH7rJ_y-y_0Gli4a4oDsJg,SA,MSA,Male,153.8666666666666
bbg9ASLSE1E,['Entertainment'],339,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,269.2622222222222
pnk_Ej41bGo,['Science & Technology'],198,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,37.616
1t8xvPYWF18,['Education'],1484,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,1278.7555555555562
Udq2xqgKJlI,['Entertainment'],508,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,394.9546666666666
MZoHUzHz0mA,['People & Blogs'],476,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,398.82666666666665
TJHVj0GBMtY,['Film & Animation'],232,UCP8-wtdMjoRvxJYbdyjAo7Q,EG,MSA,Male,188.93777777777768
-njy3ksX7H8,['Howto & Style'],403,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,236.16
3QwdHC1P154,['Education'],1752,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1515.555555555556
VkmA0bcHdzo,['Nonprofits & Activism'],97,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,71.3422222222222
8utplnV1GIc,['Education'],209,UCwfKQlyvLDd4Vf-gyr_VisA,EG,Egypt,Female,157.9022222222222
_OkROhQoXEE,['Nonprofits & Activism'],1540,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,1263.6062222222213
EPAKNaZ5kqU,['Entertainment'],336,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,266.7555555555556
c1BlABH4Fxg,['Entertainment'],545,UCzFhl47y9b4Q7XpJcLIQ4FQ,MA,MSA,Male,390.0266666666665
Ez6PieVNPtE,['Entertainment'],484,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,399.00444444444435
R31OUZ6OrXA,['Entertainment'],426,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,346.3822222222223
MgMQ6fHSCD8,['Film & Animation'],404,UCmkbv4A7ABzNSKOtAOlintA,UNK,MSA,Male,314.3466666666667
k5uB0GUTNO0,['Education'],128,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,92.76444444444445
16zpHOp3_lA,['Education'],1696,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1492.0888888888876
Ng1FEbsb7GM,['News & Politics'],84,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,MSA,Male,64.42666666666665
Yf7wkhIWrgk,['News & Politics'],111,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,92.58666666666667
fwHHF-FB7uM,['Nonprofits & Activism'],893,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,728.0542222222223
v__34afBdCo,['Film & Animation'],384,UCkNnV4rdNjBih3jM0ehoRUQ,EG,Egypt,Female,282.2399999999999
rkUJJxmfS48,['Travel & Events'],963,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Female,844.4044444444452
mdHxpR9I1x8,['Entertainment'],581,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,76.72888888888889
Vzxr3Qdz9-Y,['Nonprofits & Activism'],51,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,30.41777777777777
tZzq9h4Iun0,['Howto & Style'],196,UCL27oWaffjCRG4c6q0HBC2A,UNK,MSA,Male,160.91111111111118
eOTt951Y4uA,['Science & Technology'],115,UCAuerig2N-RZWJT8x75V9yw,US,MSA,Female,81.56533333333333
8v0hMWPJOs4,['Film & Animation'],210,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,152.71377777777784
JJbWyNwTcpw,['Film & Animation'],175,UCGbIR9SwByUdLHaqRWGtdmA,US,Lebanon,Male,132.55111111111106
imCfgghjYpc,['Education'],98,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,66.9031111111111
pL9CzPoW2pM,['Science & Technology'],63,UCgnxoUwDmmyzeigmmcf0hZA,US,MSA,Male,52.60711111111111
LGT41_pkIYw,['Nonprofits & Activism'],91,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,63.875555555555536
k4VQVay6mQQ,['Entertainment'],326,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,257.7244444444445
FlLw5Epgz-s,['People & Blogs'],355,UCnCXQbOl1SptP7BEcXvF4Xw,EG,MSA,Female,303.80888888888893
0hQidqAncuI,['People & Blogs'],421,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,339.5377777777778
f08sF7urObo,['News & Politics'],80,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,65.33333333333333
3Eo4cAx8t1Q,['People & Blogs'],314,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,248.5688888888889
GSY6NjNua_Q,['News & Politics'],91,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,75.05777777777777
At1VOOfL_r4,['People & Blogs'],200,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,147.56088888888888
4d24NTWIUy0,['News & Politics'],77,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,MSA,Male,49.51111111111112
3bEz23H6U24,['Film & Animation'],186,UCGbIR9SwByUdLHaqRWGtdmA,US,MSA,Male,140.55111111111114
Y4Yl1IEHAz4,['Education'],33,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,24.83555555555556
YJflNY15slw,['Education'],348,UCWkz0mXhilod5umT-Q2FXeQ,NZ,MSA,Male,247.41777777777767
sIwGCos_2yI,['Film & Animation'],268,UCGbIR9SwByUdLHaqRWGtdmA,US,MSA,Male,168.7279999999999
C7b1w0EpiT4,['Education'],763,UCyMCRjGxNwvNjgiRWlNj8cA,EG,MSA,Male,656.8435555555558
B9JupcS3yYI,['People & Blogs'],181,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,133.32177777777775
UR9Mfo1varM,['Education'],272,UCXvgBTDHlCowFXsdcr_WqjQ,IL,MSA,Male,198.82666666666665
-vyQvfJw6oM,['Entertainment'],603,UCuszpW3R5VXhUHwFqwjV7jQ,YE,MSA,Male,416.1955555555557
VySRMByrOcY,['Entertainment'],513,UC7SRxe5_QslmdmdV_zuzXUg,JO,MSA,Male,415.09599999999983
HKkrkJlBPu4,['People & Blogs'],606,UCjhHkZdisyyY4BEes2TiBUw,EG,MSA,Female,529.1182222222222
gmypBbilaTw,['Education'],284,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,227.53777777777788
Uvmh8BdiZMs,['Film & Animation'],193,UCGbIR9SwByUdLHaqRWGtdmA,US,Lebanon,Male,140.0
qC61enl_90U,['Education'],1743,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1516.0000000000011
hA7aV5UCTEg,['Nonprofits & Activism'],1228,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,991.7564444444447
oYSld-9ja6s,['People & Blogs'],59,UCRatOGQRhaijTIYYu0h8QnQ,YE,Yemen,Male,48.337777777777774
RU5aNTaplbU,['Science & Technology'],178,UCLp49LH9EQJjbMJPqRKkBXQ,DE,MSA,Both,135.94044444444438
ccsXLso7sRA,['Education'],67,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,46.37866666666668
63GKqO2ccms,['Film & Animation'],759,UCM7ksqsk1g1SV43AUd1Xpiw,EG,MSA,Male,530.2400000000006
xowPxdMydy4,['Film & Animation'],451,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,368.7111111111108
wjAHAHhc7-0,['Education'],321,UC-THfFuy6An3WzYrucRYF4g,QA,MSA,Male,255.56533333333337
7JIelaas0qw,['Education'],2516,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2219.9111111111133
vUM7NEUQ79I,['Entertainment'],615,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,515.3422222222222
EUVCt-8FJe8,['People & Blogs'],38,UC4TNNcSP_lbqIA4hifBV18Q,MA,MSA,Female,20.693333333333328
-BbJfXrMCxM,['Entertainment'],391,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,315.23555555555555
PflL4bCgd4U,['Nonprofits & Activism'],536,UC-fT6wIb2N5-fZexR_eBRyA,EG,Egypt,Male,463.62666666666667
p68ujAfQ4QM,['People & Blogs'],116,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,86.15111111111109
T0uoOjUjEcI,['People & Blogs'],488,UCIKJa3Rg5Tb3NJ0dYyVZ-hQ,IN,Jordan,Male,414.946666666667
qf6bbXLrFSY,['Entertainment'],326,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,257.3688888888889
bz5O8RohzSs,['Education'],516,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Male,456.8871111111116
b6Qb-37YP7M,['People & Blogs'],892,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,723.4355555555551
1mUzbX2pMp8,['Film & Animation'],374,UCBTKRUZ0I2yz4DqWX2t_gXA,SA,MSA,Male,224.21333333333337
uW_w1oRL5c4,['People & Blogs'],254,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,179.94666666666663
MWKWSpLtc4g,['People & Blogs'],690,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,587.6266666666667
HaBjfsJSYKk,['Comedy'],73,UC5G85jJLODwu50JYfE3x1BA,JO,Jordan,Male,39.44888888888888
2IPUMB3AAs8,['Education'],366,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,248.90666666666667
k7TbUQiZVeQ,['Entertainment'],170,UClTpEOlzRS7uEiLnjKuoihQ,UNK,MSA,Male,115.80444444444444
_wjRDyG01m4,['Education'],63,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,44.977777777777774
DMflus_wC5A,['Film & Animation'],721,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,579.92
6GP7kdSesRI,['People & Blogs'],199,UCqGCCK_O49juAjTRf3qloTg,DZ,MSA,Female,81.1377777777778
HFn6jSCoqq0,['Film & Animation'],383,UCvpxadZnazN3EomkbiPtBGg,EG,MSA,Female,321.7066666666667
0ueFterjGiM,['Education'],392,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,Egypt,Female,288.6400000000001
lg1MDbCOI7k,['Entertainment'],415,UCzFhl47y9b4Q7XpJcLIQ4FQ,MA,MSA,Male,306.36444444444453
AIEEYy4bfxI,['Film & Animation'],222,UCGbIR9SwByUdLHaqRWGtdmA,US,Lebanon,Male,140.0355555555555
IFmt9Tj8Xa8,['People & Blogs'],794,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,692.5333333333334
I6PANf1Af-U,['Entertainment'],432,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,352.21333333333337
ZRUfumdN-Zs,['Entertainment'],350,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,278.7199999999999
mIgCGjtw9Zg,['People & Blogs'],386,UChRlLqUi_3XYwRJyPncWh-Q,TN,MSA,Male,306.5422222222224
cG9lSYqRbxg,['Education'],365,UCKJkwutGdATNF2aT5cZU2ww,TR,Turkey,Male,229.92
3gktHIBp14I,['Nonprofits & Activism'],101,UCg3YzeZNWkiGR76ro3F0I6Q,LB,MSA,Female,86.01866666666666
jrdKVWBy0Ns,['Education'],327,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,248.66666666666663
TYTkjt0vM1o,['Film & Animation'],188,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,156.0177777777778
uX4jDfb8NFE,['Science & Technology'],3541,UCAFH4FRmxUFyVpLKPd9jiVA,US,MSA,Male,2325.2488888888884
HNJmW0neagY,['Education'],79,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,57.79555555555557
rgB8ChN1XGg,['Pets & Animals'],25,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,19.200000000000006
8lfFevlF8iM,['Education'],128,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,94.50666666666665
xa0mNqSSFng,['Film & Animation'],90,UCwzfz8LZn8gM7r6OYLvy6vw,AE,MSA,Both,54.328888888888905
kBcUXyikP1o,['Entertainment'],766,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,575.0933333333329
c7jQbwcvY5s,['People & Blogs'],30,UCvGF-1D4tphYPFI2HPITbHg,SG,MSA,Male,22.862222222222233
bPnctTqLo1s,['Education'],1477,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1040.6364444444462
Ti9fm_RDbdQ,['Education'],46,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,33.03111111111111
Katn70bfMCg,['Film & Animation'],218,UC9AGtdHF1KIrx_ql9INA8cg,UNK,MSA,Male,155.92888888888882
ZnhFGk6YE08,['Education'],150,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Male,117.8391111111111
Vw_y5kt2n-c,['Education'],132,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,112.35555555555551
f5MPvZvGTFA,['Nonprofits & Activism'],1657,UCgFRkXHwKbPN332qosOqiVQ,EG,MSA,Male,1460.817777777777
pZ3bS_m04co,['Education'],1856,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1647.1111111111109
oyziSGYgENQ,['Education'],75,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,32.08888888888889
i9LHIRWgkrM,['People & Blogs'],171,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,114.91555555555556
eVVSd_0tNMs,['News & Politics'],100,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,81.72444444444444
xwt7gLNWP-M,['Education'],353,UCj4VaTMg6WVrOA4SIXtZxxQ,SA,MSA,Female,312.81333333333345
7bE4hDrAg9s,['People & Blogs'],409,UC83zIw3erFmMESlEa5wrtNQ,TR,Saudi Arabia,Female,264.88000000000005
_4iy3BusbQ8,['Education'],1997,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,1743.7333333333352
89tibSfXw-o,['Education'],928,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,819.262222222222
kUyLTk3pyR0,['Film & Animation'],421,UCvr9YT7AwMTxKDqou3e_OUQ,TR,MSA,Both,246.3448888888889
IZnwLGlNxWs,['Education'],898,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,797.688888888889
-TSXiB7e1pg,['Entertainment'],231,UC58HaLVvjxaeQXjFixTRxdQ,EG,Egypt,Male,12.231111111111113
nYpMx054fO8,['Entertainment'],194,UCgbAh2TtJgKH97-TGM6FY6A,EG,Egypt,Male,54.85511111111111
Ij25Wb6Yhps,['Education'],504,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,337.88444444444445
nhr5LGcjkIo,['Education'],427,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,324.6755555555556
EDC2S5eke-M,['Howto & Style'],312,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,196.9244444444444
VFar9p_Qdxk,['Pets & Animals'],40,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,31.075555555555557
XHSGmsilbfM,['Education'],178,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Female,125.40444444444448
Lwbzg8c5KLE,['Film & Animation'],215,UCGbIR9SwByUdLHaqRWGtdmA,US,MSA,Male,160.50844444444445
sEtYq-x5jG8,['People & Blogs'],452,UC83zIw3erFmMESlEa5wrtNQ,TR,Saudi Arabia,Female,294.9422222222222
FehBE2iMrRk,['People & Blogs'],439,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,334.66133333333335
3v6U2413z-Y,['News & Politics'],76,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,62.044444444444466
tTIT98mUQjc,['Education'],385,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,322.48888888888894
JVH90b3hlYw,['Science & Technology'],236,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,35.27111111111111
YFODWhC5DyA,['People & Blogs'],358,UC8ZF2ZJnqmYJFl9pACYQUfQ,UNK,MSA,Female,253.0666666666667
8OWePR4ari8,['Film & Animation'],120,UCEg4_mU2CqqtQxWwzL_uh-w,QA,MSA,Male,99.76888888888887
orbx4Nlp9iA,['Entertainment'],423,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,326.82666666666665
Sq9UPWkb8Lw,['Education'],413,UCFF89SxMK9B7pKGqN1jQ_og,SA,MSA,Female,286.0444444444445
UFT3zYSuLCQ,['Education'],843,UC-7d6GoWxXsQMyKj9j0rhwA,MA,MSA,Male,747.1031111111107
zrJ1P10lDrM,['People & Blogs'],20,UCV-88CLrPj0GVvGDBqZfDBg,AU,MSA,Male,11.466666666666667
M-TaTIVH88A,['News & Politics'],326,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,149.76000000000005
5xPOO2Hxlcc,['Education'],178,UC6JsL74MTQMpBb9LJIkHAGw,US,MSA,Male,125.90222222222219
MJ8SFY9fue4,['Howto & Style'],735,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,20.195555555555558
b7SRhmM_ako,['Education'],15,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,9.44
8v3XQfGNl-o,['Education'],82,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,64.67555555555556
moVr5Om2Xqg,['Nonprofits & Activism'],100,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,72.53333333333336
4KijqoZBrS8,['Sports'],196,UCuszpW3R5VXhUHwFqwjV7jQ,YE,MSA,Male,127.34222222222222
TM-I94nYe-0,['Nonprofits & Activism'],1548,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,722.2951111111113
JbKxl7SV_8U,['Entertainment'],600,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,490.0062222222222
w5dIJ8ZbPUI,['Education'],533,UCHxy2iJRdSe4Vsj3nWt7DcQ,EG,MSA,Male,408.248888888889
8rOEP3ZJTx4,['People & Blogs'],196,UCl3nMSWrD-z4g8a5yuvCurw,UNK,MSA,Male,150.73777777777778
j0soXSflrnc,['Education'],503,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,433.77777777777777
hgFShbLkiEs,['Travel & Events'],428,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Male,316.4444444444445
LwLzIhzEkeE,['Entertainment'],158,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,111.73333333333332
GpaeMKfn-e4,['People & Blogs'],637,UCh4tVr9X09Cq2o1u3JimzJQ,EG,Egypt,Male,553.44
AqA18PQpF4g,['Entertainment'],715,UC-xMMM4t_lRdczClvDQRLTA,EG,MSA,Male,539.3555555555556
EYRA3dPSKb0,['News & Politics'],79,UClIjKh_JzA8Vgr0v6UqwdPQ,AT,MSA,Male,64.35555555555557
GFglJ4LvwlM,['Education'],2537,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2241.777777777777
wRaW22hx78g,['People & Blogs'],176,UCqGCCK_O49juAjTRf3qloTg,DZ,MSA,Female,62.257777777777775
BaYg64jdisc,['People & Blogs'],274,UCSky_qvTeoO-c4AHsUSLxWw,DZ,MSA,Male,201.45777777777766
TQqyH0mM-7s,['Education'],197,UCq1vxPypmYCBaH_dC6o8nqA,EG,Egypt,Male,165.39911111111113
VqgviPRTrHA,['Education'],94,UCNIjOxGc8eMerKSn1_ZDG-Q,UNK,MSA,Male,78.43555555555558
swT663rMIVI,['Education'],199,UCBXqqeaEuEW421qTymT55Fw,TN,MSA,Male,108.93777777777778
jbdVUI2wERs,['Entertainment'],413,UC6KV87xkdEsS-fJVIpztUow,EG,MSA,Female,335.78666666666663
QfubEjtbfL0,['People & Blogs'],256,UCEg4_mU2CqqtQxWwzL_uh-w,QA,Palestine,Male,209.17333333333332
7wWAUAKZPwE,['Education'],298,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,238.29333333333332
ShytyfxgaYw,['Nonprofits & Activism'],97,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,68.94222222222221
WOUxFURALqY,['Education'],1508,UColjWvzOxaDiU74l_Nos9Vg,UNK,MSA,Male,1334.311111111111
V3cYBh5h9Ow,['News & Politics'],126,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Male,86.32888888888887
FSxKxJQIJf4,['Entertainment'],285,UCDL3xuHlK1paxPzXuFF3WDA,UNK,MSA,Female,115.39555555555555
JrEjNDk8aGY,['Education'],60,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,43.92888888888889
Y0Y81pFjw1o,['Education'],169,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,117.40444444444435
4wuXQR3Hht4,['Film & Animation'],476,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,365.8311111111112
4wAB59TPj9o,['Education'],1062,UCyMCRjGxNwvNjgiRWlNj8cA,EG,MSA,Male,848.0711111111113
8kNM-6iOobo,['Education'],75,UCkwx5CEFv41guruDiNzw3Cw,UNK,MSA,Male,54.22222222222222
Y-Q8cOjax3w,['Science & Technology'],772,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,642.1600000000002
pWlIzLV_QU0,['People & Blogs'],48,UC4TNNcSP_lbqIA4hifBV18Q,MA,MSA,Female,27.484444444444442
jWCSWHIh_so,['Education'],173,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,136.14222222222222
N7ke-ZRegUE,['Education'],435,UC5hQOOQ7atQ9ZX57eZ_FHgw,SA,MSA,Male,342.071111111111
