video_id,category,video_duration,channel_id,country,dialect,gender,transcript_duration
O1ZCUiTzsxo,['Entertainment'],71,UCXqghIlkDnDwyucJe7gJ-Ug,MA,MSA,Female,44.92444444444444
dyyYHuz1boA,['Nonprofits & Activism'],548,UCxNDkYrbFOY36rWPFVvZw0Q,UNK,MSA,Male,416.4577777777778
p-SdE2sMPEE,['People & Blogs'],231,UCSky_qvTeoO-c4AHsUSLxWw,DZ,MSA,Male,158.36444444444444
SW6cGMseNbM,['Nonprofits & Activism'],490,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,303.8044444444445
jFXrJt2wu_s,['News & Politics'],329,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Lebanon,Male,163.83999999999997
aZq064CF1fA,['Howto & Style'],126,UC-o3Tuyl6StQMmn19s2iZPA,UNK,MSA,Female,85.33333333333334
XmzK3r0vPww,['Education'],3299,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2877.066666666669
Ytx6lJpsvcI,['Education'],2463,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2171.5555555555566
ajsAKTMxOqw,['People & Blogs'],295,UCEP0yHA8exEMtY7f_GtYfAA,CA,Jordan,Male,235.0444444444444
3Yd4qYIIBVk,['Education'],133,UCRALvUy1162YDJZk_uO9ayQ,AE,MSA,Female,91.89333333333332
7515iHWnpFo,['Entertainment'],629,UCWtynW4Z6-1_nlI9xK4iVaw,DE,Iraq,Female,474.0622222222222
yc1h01SJMCw,['Howto & Style'],528,UCYZOPgXvhkBzpenrv-19NoQ,MA,MSA,Male,283.05777777777774
AjOVtPdms-M,['Education'],616,UCfF2dJcCCXm6sVT-daQQz5Q,UNK,MSA,Female,544.7244444444449
pbaSO360Eyw,['Film & Animation'],1279,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,1042.4844444444445
4oq-Tz7qUC4,['Education'],408,UC5fEPaSv0eCMRqygFArp9oQ,TN,MSA,Male,298.7111111111111
mWbRbQ4PBLY,['People & Blogs'],396,UCus13ZbJmGAxS7eoWisXTgA,EG,Egypt,Male,249.75111111111104
JG4_fX3Knzo,['Science & Technology'],222,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,24.138666666666666
C7B1KKShvSI,['Education'],760,UCuLR4dh8_06LH858SLdMy2g,DE,Lebanon,Female,7.857777777777778
k4SD8ONOoAw,['People & Blogs'],798,UC3KGR_wGSNuOozXe7qxEV-A,ES,MSA,Male,399.9333333333333
Cx-vbMFeY8M,['Travel & Events'],325,UCVayTTq-OTlxmF0REZAap1Q,EG,MSA,Male,123.45866666666664
QmJXE8tN8D0,['Education'],127,UCPC9x2YXx6Nzk7cD1sCE8kQ,SA,MSA,Female,105.09688888888887
B6wHQ4Bg_GU,['Gaming'],95,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,61.47555555555554
NDUXjvq5DZw,['Education'],81,UC7naRnmAOTwDPu738W2SljQ,TR,Jordan,Male,60.11733333333334
JIeHxR34iyc,['Gaming'],77,UCdg8Ku52-UIARPJkcf3AW3A,DE,MSA,Male,37.85422222222222
qASLGOSv0Y4,['Film & Animation'],196,UChGvroNE37UqCK3HYXQTS3g,AE,Saudi Arabia,Male,137.68355555555553
wHjcPoqCuiw,['People & Blogs'],606,UCahYlNszeMy_PHffYvgAOHg,JO,MSA,Male,520.4933333333332
ZljxPy3E2Rk,['Education'],216,UCofmrzzjWXkIi_WYsSS_k4g,EG,Egypt,Male,167.84000000000003
Cu4TRGjPgLY,['Howto & Style'],437,UCNNJ9XBAqm9_ZXTazI3dWGg,EG,Egypt,Male,200.85333333333332
YPXR13poMSM,['People & Blogs'],630,UCK7A46PGMtm3pGnveDRW72w,SA,Saudi Arabia,Male,131.46666666666667
F7LKY_YILJw,['Film & Animation'],123,UCcvreMByHk0HdYXnSjC7bVg,SA,Jordan,Male,50.82222222222222
wLoQZCIsEHg,['Howto & Style'],807,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,4.906666666666666
unyyle8g4xM,['Education'],218,UCAXU9P5xDWa4xZboXm_5c0g,IQ,MSA,Male,182.0444444444444
ZWDftMr1yLs,['Education'],1155,UC1mYvNq891l1cgk2JmJgsSw,KW,Jordan,Female,966.8666666666667
g8VPSCaq2rI,['Nonprofits & Activism'],218,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,148.96
_9BKmBlCk7I,['News & Politics'],141,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Tunisia,Female,56.31288888888889
1xm0LGkacoM,['People & Blogs'],60,UCPQRL_Rv-LlM-yqlo-eofPw,TN,MSA,Male,34.665777777777784
4VJpFvQYA8k,['Entertainment'],335,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,208.20355555555543
hRxMBW_as9E,['People & Blogs'],179,UCpIqdkhLRSzPSC02gXWIzNA,SA,Saudi Arabia,Male,107.28
lYKgrdoZJgc,['Entertainment'],155,UCv9oAJoQVl2KeIz5bB2aYHw,KW,MSA,Male,123.05600000000004
0VwSTPBcgPQ,['People & Blogs'],485,UCT6PBoo-a9kuhbZsVfZR9gw,EG,MSA,Male,332.3555555555555
lNfH3EnbEcU,['Education'],770,UCWJULUhxRJx5AEgJoZJ3EkA,UNK,Egypt,Male,436.4977777777778
M6Nt6A-21Kw,['Education'],991,UC8QHxaHHNrUPdSGc6kaFNjA,SA,Saudi Arabia,Male,59.32444444444447
BeQALLs1vFs,['Film & Animation'],166,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,108.97777777777776
XTTRpr6iEbM,['Science & Technology'],144,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Male,2.4711111111111106
9efO0DaDMW4,['Education'],366,UC_TrGJ30OqnCG1V6lJ6i7Aw,MA,MSA,Male,246.47111111111118
XUgThuYr5MI,['People & Blogs'],38,UCCh7e70DcwefJVuA2ta76Sg,EG,Egypt,Male,20.96
Ird2riy1ezM,['People & Blogs'],122,UC--PzG8GaRi0E3o_XSGFjFg,SA,MSA,Male,49.13777777777778
xgmoYHBNIP4,['Science & Technology'],24,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Female,4.462222222222222
XTZICeJqM1A,['People & Blogs'],187,UCPAvyHbqb4Ei7O2DGnmryPg,IQ,Iraq,Male,109.6
2Ru1dKfENt4,['Entertainment'],858,UC_-xAysVOzD1BgkZQByH4mg,EG,Egypt,Male,149.81333333333325
95YWh3f7fu4,['People & Blogs'],112,UCQ2uKU4G9cIAD8REDoauxNw,UNK,MSA,Male,70.36000000000001
LCQV5moq18M,['People & Blogs'],1252,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,1086.7911111111114
hoOMIoDbGFY,['Entertainment'],466,UCVg9TNPD5vQyQL7KTKAiq7A,DZ,MSA,Female,12.906666666666665
FWL8R6Bw3Ts,['Education'],2358,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2039.5555555555607
_sk-b66L6vU,['Entertainment'],118,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Female,85.35111111111108
0MRsjuL-hu0,['People & Blogs'],338,UCXBYKrvDF8gBYBVW4BGO8Aw,JO,Jordan,Male,282.15111111111116
GfpvMw32vsM,['Education'],189,UC_x9Ji3SYOGGcx9Ezky002A,UNK,MSA,Male,164.12444444444444
jqxh1JU0mSw,['People & Blogs'],1761,UCTRGcT1KQVoQA1vdNLlbjhw,KW,MSA,Both,1332.1466666666674
xnOjL_-vOCE,['Entertainment'],521,UC-4KnPMmZzwAzW7SbVATUZQ,UNK,Egypt,Male,434.9333333333333
mapFg9lwykk,['News & Politics'],241,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Palestine,Male,107.16444444444444
rm3kPrVSalE,['Education'],327,UCV68tOw_jR6p_KfvPMhvaJA,SA,Syria,Male,129.1466666666666
QpG7xjziboo,['Entertainment'],82,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,20.782222222222227
yss3GtkYTK4,['Nonprofits & Activism'],132,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,100.26666666666664
Vyq8Y4IQ_bk,['Science & Technology'],220,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,57.31555555555556
HrhoyWuKWsE,['Howto & Style'],114,UCM-rBfoZe2axCj6qkW_Zw5w,MA,MSA,Male,60.74666666666666
oSeOnNMBpLU,['Sports'],466,UCMxBPxrM-qi-796iYcA3Zyg,EG,Egypt,Male,238.57777777777767
SpzSZXq0fDE,['Sports'],217,UCYQ5PamA3D7b8zgayw0ehNg,SA,Saudi Arabia,Male,171.2311111111111
VEY95FleAqo,['People & Blogs'],1067,UCL-6HAx3MFwVyBQu4XqQv1Q,SA,MSA,Male,845.5955555555566
rbIWu77x7wg,['Education'],899,UC1mYvNq891l1cgk2JmJgsSw,KW,Jordan,Female,683.591111111111
Y8d-JHvwsp8,['People & Blogs'],443,UCXBYKrvDF8gBYBVW4BGO8Aw,JO,Jordan,Male,371.64000000000016
-X14VW5MEx4,['News & Politics'],386,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Lebanon,Male,228.65777777777768
R7xG-PRZpPI,['Science & Technology'],191,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.7777777777777777
5GRYxozElGA,['Education'],294,UCAXU9P5xDWa4xZboXm_5c0g,IQ,MSA,Male,188.01777777777767
P0IoH023gnA,['People & Blogs'],230,UCuLR4dh8_06LH858SLdMy2g,DE,MSA,Female,204.16622222222225
ytccz-vhopg,['Film & Animation'],205,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,140.74666666666667
6sp5GbVer-I,['People & Blogs'],175,UCjxcF4A7pCyWsuJcZOymF_g,EG,Egypt,Male,146.59111111111116
xtBdBojzoOo,['People & Blogs'],60,UCPQRL_Rv-LlM-yqlo-eofPw,TN,MSA,Male,29.383111111111113
K1SzvtfRNZM,['Howto & Style'],147,UCFNcs7OGKnD6N1LZbAKePhg,EG,Egypt,Male,41.92444444444444
7jQTzfBk4iM,['People & Blogs'],275,UCY-KxFkdu-EERCcH6ccnb3w,ID,Indonesia,Male,100.35555555555555
tXEjqqmVGOc,['Entertainment'],253,UCBq5hp6DvwWam2XOXw6lYJA,GB,Egypt,Male,140.44444444444446
z_AVNCQ8MdI,['Film & Animation'],998,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,863.0702222222227
b-ZLz3Z7bis,['Science & Technology'],62,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.7777777777777777
ZOTaQeNmxVs,['People & Blogs'],160,UCJtzUVDMncOk0Kheqc4ofLQ,YE,MSA,Male,128.59111111111113
eIKhru1I0PE,['Howto & Style'],1391,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,18.56
2iX7gtH34h0,['People & Blogs'],781,UCuLR4dh8_06LH858SLdMy2g,DE,MSA,Female,12.977777777777774
K8TaNr3-YyM,['Education'],125,UCWIdqSQekeGmUWlSFeCiEnA,FR,MSA,Male,71.5911111111111
-jP95Y-45z4,['Comedy'],95,UC5G85jJLODwu50JYfE3x1BA,JO,Jordan,Male,43.78666666666666
y_Rz_fjahN0,['Film & Animation'],168,UCvAIjY994MvAGnqHl930IKQ,SA,Saudi Arabia,Male,113.57333333333332
efiys3mLynk,['People & Blogs'],31,UCjRKBYmLqdJLt8dgjYAOaBA,SA,Syria,Male,25.40444444444445
IGu6XQBLzpQ,['Entertainment'],138,UCus13ZbJmGAxS7eoWisXTgA,EG,Egypt,Male,107.1777777777778
eyEXk17wMEE,['Education'],186,UCd7jUGktfb-CReXTAYKg8YQ,SA,Saudi Arabia,Male,122.2533333333333
vwZzV3vCKqY,['Education'],176,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,154.8871111111111
S5HTaBLfCwc,['Education'],159,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,134.39288888888885
AdgGnJpUiKE,['Nonprofits & Activism'],494,UCubgpaK2N08IKa1biOQPL1Q,EG,Egypt,Male,416.9377777777778
uMqDolEpfF0,['Howto & Style'],560,UCYZOPgXvhkBzpenrv-19NoQ,MA,MSA,Male,262.4355555555556
vJddYFFobVo,['People & Blogs'],214,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Algeria,Male,130.13333333333333
ZGYNFJSGWKY,['People & Blogs'],249,UCjxcF4A7pCyWsuJcZOymF_g,EG,Egypt,Male,66.94666666666666
yAkDWH5jgqI,['Education'],374,UCMkgz4L22HV3e-1yy9zlYPg,AT,MSA,Male,77.03111111111113
cXFNhZiWJI4,['Entertainment'],105,UClpx3Wo_sJ-M0rrXOKlnSRA,MA,MSA,Female,59.69777777777777
AQPv8mxoWU8,['Entertainment'],915,UCC4OggoaSZ301qQ0afEM_zw,SA,Saudi Arabia,Male,752.8888888888887
TpAFaDkzqko,['Entertainment'],104,UCJYtv9bkss4To28xMvjIBgw,SA,MSA,Female,56.66666666666666
Jc1Ixz-8EDk,['Education'],452,UCWJULUhxRJx5AEgJoZJ3EkA,UNK,Egypt,Male,325.06666666666666
ofszQLBGhSU,['Entertainment'],246,UC4R93fHn_jI7pUHdnaoENnA,SA,MSA,Male,187.4488888888889
hjD3ipqMLx4,['People & Blogs'],153,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Egypt,Male,80.81777777777778
p-DyOh-TY9g,['Education'],592,UCdpXeLK1JPWa22pHA-DS-2g,IQ,Iraq,Male,403.9644444444445
3HXspZ20d2Y,['Film & Animation'],185,UC3bZNgVPRAxTfGk4jNrIeug,IT,MSA,Female,101.24444444444441
YcbVKnEbZ8Y,['Education'],59,UC_x9Ji3SYOGGcx9Ezky002A,UNK,MSA,Male,48.604444444444454
A3k8o4cyVxA,['People & Blogs'],210,UCVLfqnrikO8b-Qpokxjqvaw,EG,Egypt,Male,116.78222222222219
Yb0n-akBwGk,['Science & Technology'],161,UC6uDLUcZA_citnotSu4isWA,AE,Syria,Male,110.06222222222223
bCMX1HyCBFQ,['Film & Animation'],110,UCBTKRUZ0I2yz4DqWX2t_gXA,SA,MSA,Male,43.98222222222223
pDJgfJG4NFM,['News & Politics'],365,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Tunisia,Female,229.20711111111112
xdfhcCPMjMU,['People & Blogs'],1305,UCuOJPMnRiXMgdhFdFIBntog,EG,Egypt,Male,1063.7644444444445
R-rr1DUNLts,['Education'],108,UC_x9Ji3SYOGGcx9Ezky002A,UNK,MSA,Male,91.73333333333332
HVEngXYlJn8,['Film & Animation'],240,UC-fT6wIb2N5-fZexR_eBRyA,EG,Egypt,Female,37.51111111111111
MGExSos-5oo,['People & Blogs'],172,UCc7UTQ525EgAtoWpvixQvtw,EG,MSA,Male,55.075555555555574
LON_Yo0xmwE,['Entertainment'],674,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,529.4746666666665
hPeC4wc3TYE,['Film & Animation'],185,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,118.82666666666664
2JwvDnJ-Ot4,['Entertainment'],748,UC_-xAysVOzD1BgkZQByH4mg,EG,Egypt,Male,70.72
2OlZuB7utwg,['Entertainment'],36,UC4AB_YjU-HLpA5AvEMgRdHg,UNK,Saudi Arabia,Male,24.88888888888889
fvfT8U6cTic,['News & Politics'],124,UCnVGseMUtv2yFNC-dQ2JdSw,QA,MSA,Female,81.2951111111111
TPrMcWRwjQs,['Education'],149,UCXoEwcb0cgNet2T04sUtIFQ,KR,Multiple,Male,95.02222222222224
sa3_eGBVFrU,['People & Blogs'],166,UCygOfCqymfZMrErVkcFo_aQ,SA,MSA,Male,7.1111111111111125
ddIBz2_2S2k,['Science & Technology'],543,UCJdRnkpO-mvBq5VyE9n0scw,GB,Jordan,Male,449.24888888888887
L-TYu_mK9Qw,['Nonprofits & Activism'],107,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,59.7688888888889
Pl8i5EXNs0U,['Entertainment'],220,UCezzgfySwb2mDAQn8OakGSg,LB,Lebanon,Female,173.03111111111096
uIGqSQpi6S0,['Howto & Style'],195,UC__kT4NBC-jqJF-RphguAvQ,MA,MSA,Male,152.01511111111114
d_7_bGQ9euw,['News & Politics'],151,UC-ZTjzgyZmIRoQlUfgYraMw,EG,MSA,Male,86.59555555555555
lF3wdZoDE6s,['People & Blogs'],66,UCjX3CVVmXkH9k8ilVaNn5MQ,SA,Saudi Arabia,Male,52.05511111111111
1BwDZwS3jjc,['Travel & Events'],542,UCWtynW4Z6-1_nlI9xK4iVaw,DE,Iraq,Both,235.8764444444444
arQrnTwTExg,['Nonprofits & Activism'],898,UCdAnnrdcG0t8x1qDjVgaIfQ,SA,MSA,Male,729.7519999999997
aP8zd9oGqBE,['Education'],3214,UCuLR4dh8_06LH858SLdMy2g,DE,Lebanon,Female,93.46666666666668
JHvFPntqRAk,['Science & Technology'],37,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,Jordan,Female,1.7777777777777777
Ig3-CGbGs18,['Film & Animation'],76,UCXqghIlkDnDwyucJe7gJ-Ug,MA,MSA,Female,50.18666666666668
BMVssXeCNcw,['Travel & Events'],610,UCWtynW4Z6-1_nlI9xK4iVaw,DE,Iraq,Both,326.81777777777785
ZUCrLOGHMPw,['Entertainment'],328,UCZ8a0llFkEC-F7QyogdvpDQ,SA,MSA,Male,10.666666666666668
cepUxVVhkOo,['Science & Technology'],85,UC6hMOSA03SWTHR7tjnQ5JbQ,MA,Morocco,Male,1.7777777777777777
nxWKGOIcyEg,['Science & Technology'],2113,UCVZskiGhMTAOZFA-SJB_RJw,EG,Egypt,Male,1368.517333333332
7SeMdAPZggw,['Entertainment'],349,UC5ZUISj-SYuodhyIoV3zGCg,JP,MSA,Male,279.54222222222216
g7UONLQrna0,['Entertainment'],213,UCYJye5D4xXhDptsbxc7-mBQ,SA,Sudan,Male,124.16
-jqqi_PdWsE,['Science & Technology'],728,UCk9TidvjrtSuvlUPh-pq9NQ,JO,Jordan,Female,621.2791111111109
-9NzzHMDZsU,['Film & Animation'],163,UCDO6pjNuNPjyFLEB7RGcsqQ,UNK,Egypt,Female,100.41599999999998
mEHxaUSr58M,['People & Blogs'],152,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Egypt,Male,58.34666666666666
lrps-UXaTOQ,['News & Politics'],213,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Algeria,Male,97.7777777777778
WT8bJWB7Nto,['Education'],263,UCVjAUYDzNh8OxezgGf8Lb2g,LB,Lebanon,Female,200.1422222222222
Xow3yoUpZXI,['Entertainment'],656,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,113.84888888888888
OhRUd2iAZMY,['Entertainment'],638,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,324.2133333333332
n-bsqGp1qz4,['Education'],219,UCuTubYwoSmaKr5CApjr8s5w,SA,Saudi Arabia,Female,76.8888888888889
iFtZWmGdHxw,['Entertainment'],156,UCK7A46PGMtm3pGnveDRW72w,SA,MSA,Male,93.68888888888893
1Y3kNyYWITk,['Science & Technology'],242,UCAWpKNtaaE8Zyj58_oYDc5Q,DZ,MSA,Male,181.3688888888889
PsydeOkt8-4,['Travel & Events'],367,UCWtynW4Z6-1_nlI9xK4iVaw,DE,Iraq,Both,158.29333333333332
EMWN9Fy3B9U,['People & Blogs'],270,UClpx3Wo_sJ-M0rrXOKlnSRA,MA,Morocco,Female,188.05333333333328
Lsll07x07_I,['People & Blogs'],200,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Egypt,Male,104.67555555555555
xpASmXz80X0,['People & Blogs'],198,UCmQJuL0AAj9E78a0SdmkdoQ,JO,Egypt,Female,133.76
cWAPl6Zfvo4,['Howto & Style'],605,UCCqE1kzyVFCOkHcnECTtWbA,JO,Jordan,Male,476.08888888888885
Jx8PJJrSaVE,['Howto & Style'],194,UCkBZp8tx9ecOfMiNMgc4gNw,UNK,MSA,Male,126.4355555555554
jxdfCSS3F1Q,['Education'],171,UCofmrzzjWXkIi_WYsSS_k4g,EG,Egypt,Male,139.1955555555556
Fkd7sI_khHY,['Entertainment'],285,UCJCj2HtcnbOyCj1rmKaxwJg,EG,Egypt,Male,57.102222222222224
HoH9MSwysQo,['People & Blogs'],308,UCdZHADtuHbv1lfhctgZk8-Q,LB,MSA,Male,27.04000000000001
kmDoh4xhf54,['Science & Technology'],79,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,2.7022222222222223
abQl6X8uZ3s,['Education'],257,UCdW3Kc3GOjJYlYLRMyQfYsQ,TR,MSA,Male,181.73777777777786
CKisF990Rjg,['People & Blogs'],199,UCjxcF4A7pCyWsuJcZOymF_g,EG,Egypt,Male,161.24444444444444
WMIY2xULgY0,['Film & Animation'],131,UCVjAUYDzNh8OxezgGf8Lb2g,LB,Lebanon,Male,77.47555555555556
q3N9x8iq93A,['Entertainment'],172,UCCD9PWiI2XMHECQxNuSSk6Q,SA,MSA,Male,133.12
yvKTSuNRwnc,['Gaming'],952,UCV2JkEBmtfSYGAIlprAhAyQ,SA,Saudi Arabia,Male,131.48444444444445
0i7Pz9rwM4w,['Entertainment'],233,UC-fT6wIb2N5-fZexR_eBRyA,EG,Egypt,Male,193.51022222222213
k3Jo1aBd2_s,['News & Politics'],1705,UCkQ1R6sMjz3C7wA_dajGi2g,EG,Egypt,Male,1398.7777777777796
8OnnaT7FqZM,['Education'],14,UCr-uoB6NCvnRffWkNHddQXA,MA,MSA,Male,11.911111111111113
NF-OrzWy07s,['Entertainment'],602,UCtAUHu0stm1w5Sw_m1CaIKw,SA,Saudi Arabia,Male,314.3111111111112
DWjQbF70kRc,['People & Blogs'],258,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Multiple,Female,143.2524444444445
r9vv6BY1EZg,['People & Blogs'],259,UC60vgArHd1npXFTVGIQAUJA,SA,Saudi Arabia,Female,135.69333333333333
cr1bVaFVG4s,['People & Blogs'],70,UCEP0yHA8exEMtY7f_GtYfAA,CA,Jordan,Male,56.62222222222222
JUZz_1bmgHQ,['Entertainment'],665,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,500.9359999999999
6O85MwwQeaE,['Entertainment'],250,UC4R93fHn_jI7pUHdnaoENnA,SA,MSA,Male,192.78222222222215
_FMYnAqPUH4,['Nonprofits & Activism'],127,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,74.8622222222222
-ALlmOSaupU,['People & Blogs'],119,UCc7UTQ525EgAtoWpvixQvtw,EG,Palestine,Male,86.91555555555556
y4KiL1QIit0,['People & Blogs'],409,UCiaQxUeKkYvmUtGnoaNWFFA,UNK,MSA,Male,145.88444444444445
oQfC8I1XL9A,['Film & Animation'],209,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,131.28888888888892
ztRd7vX48dI,['Travel & Events'],356,UCsL1LiLl2UfdKBD_QUDfgaA,SA,MSA,Male,262.05777777777786
RkI5QjOFr20,['Film & Animation'],56,UCBTKRUZ0I2yz4DqWX2t_gXA,SA,MSA,Male,33.77777777777778
InoO082HX0w,['Film & Animation'],63,UCW8qRYOZ2IFZng8HGXImIVg,EG,Egypt,Male,17.51111111111111
-6Wg4xbM9bI,['Education'],180,UCvNvxjcf1LKbDUXNbrHFSlg,UNK,MSA,Female,89.86666666666666
dvDtq_q12pQ,['Education'],602,UCokhouEcwFerhslnAMPT7-g,DE,MSA,Both,387.9822222222223
tAzueWDyjzE,['News & Politics'],244,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Syria,Male,137.95555555555552
eok0W5RMZZU,['Nonprofits & Activism'],239,UC4fJUWVokaxLkupJm5afvQw,UNK,MSA,Male,137.08888888888887
RX6jia13K9w,['People & Blogs'],479,UCh4tVr9X09Cq2o1u3JimzJQ,EG,Egypt,Male,350.64444444444456
RPIv3g9zmhQ,['People & Blogs'],115,UCCh7e70DcwefJVuA2ta76Sg,EG,Egypt,Male,87.8222222222222
OihYQ21ZvoQ,['Education'],69,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,53.88977777777777
3xd7qUIJBDQ,['People & Blogs'],776,UCuOJPMnRiXMgdhFdFIBntog,EG,Egypt,Male,665.8311111111116
lHEilYnFigk,['Entertainment'],338,UCYJye5D4xXhDptsbxc7-mBQ,SA,Sudan,Male,218.5066666666666
sTV7xjN6qYU,['Entertainment'],640,UCi0LRhUrjY8tLx7GYFNSo_Q,SA,Saudi Arabia,Male,444.057777777778
PQNW73rUo-s,['People & Blogs'],124,UCsRG4m1eXaAsSVEMAagmqEw,JO,Jordan,Female,16.666666666666668
amGc24uRQAU,['People & Blogs'],206,UCNzNlfxNCVaZUmRFIPL0XEg,TN,MSA,Male,172.74666666666667
5YEcHOv93HA,['Education'],944,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,695.5946666666665
Atkw9CSJbts,['Education'],69,UCngY1dGAfuUIQVhWUx_Rulw,UNK,MSA,Male,60.34933333333333
e0rU1lUhzjY,['Education'],685,UC8TyTcK5sjO1unJqngkL_VA,PK,MSA,Male,564.8008888888888
Y1U4tyy432Y,['Entertainment'],1237,UCu3gicWsMefh35_qGS1Z71Q,EG,Egypt,Female,1036.977777777778
fEljgVD3e0g,['People & Blogs'],201,UCldw52FzyIcYgOXASVlFxPA,JO,Jordan,Female,155.66222222222225
5ODm9WyMPeA,['Education'],152,UC1M2LA5PSBQPg11C2fVKtOA,SA,MSA,Male,125.81333333333332
KlfysuI6n7I,['Film & Animation'],58,UCmN1i-O8AI1Jvsig6lBE82Q,UNK,Egypt,Both,46.77333333333333
LQrE4UDfznM,['Nonprofits & Activism'],156,UC1WKcnMr4eY7FTKbPmlt_RA,DZ,MSA,Male,80.0888888888889
ZIX28ciCiz4,['News & Politics'],142,UCnVGseMUtv2yFNC-dQ2JdSw,QA,Palestine,Male,56.24888888888889
QhuUeac_fKo,['Entertainment'],145,UCxXz36zMGLIhWdZa_93f2Hw,JO,Jordan,Male,102.38222222222224
MWlpHJFphGQ,['Science & Technology'],94,UCXnD-Pb3JJqcOeU8O8B6Opg,UNK,MSA,Male,1.3333333333333333
-kbYxUBbFfY,['News & Politics'],212,UC16RqtcbXZUE0mMoBZzgJ9g,NL,Lebanon,Male,141.6773333333333
rkdtVgWe0Jg,['Science & Technology'],222,UCuej8xnt7OORnhVlT8vzbGA,SA,MSA,Female,158.35555555555555
xjNn0vvjWdY,['Entertainment'],668,UCELlD73qXNSLer89raz-nKA,EG,MSA,Male,407.59822222222226
WqaSOfN9yMc,['Entertainment'],92,UCXqghIlkDnDwyucJe7gJ-Ug,MA,MSA,Female,52.977777777777774
9FNH8MSOnWM,['Education'],2619,UC7naRnmAOTwDPu738W2SljQ,TR,Syria,Male,2265.77777777778
BMe_EAEFcGI,['Gaming'],436,UCTDx8LiYqyCG5lXCnbivWuw,IQ,MSA,Male,122.45333333333332
8CpRDMdpvas,['News & Politics'],2045,UCkQ1R6sMjz3C7wA_dajGi2g,EG,Egypt,Male,1655.6408888888889
AuutIRk2RsA,['Film & Animation'],130,UCaPZLcI9-mclLGg5cG-pUdQ,CA,MSA,Male,91.8702222222222
_lunit4i2DA,['Film & Animation'],1258,UCYpC0nU_Ol24jcFCohVU-Tw,DZ,MSA,Male,1041.0728888888887
5UZGUuPCjXc,['Film & Animation'],118,UCGbIR9SwByUdLHaqRWGtdmA,US,Iraq,Male,84.23111111111109
VKOYTdEZ5ek,['Howto & Style'],432,UCmaytXMSTXVgg95j0NPWilQ,EG,Egypt,Female,196.7644444444444
qdFjLKaFUwI,['Education'],188,UCx9X-PL8pDFIzUFu5EAXAqw,UNK,MSA,Male,152.72888888888892
